,task_source,task_target,method,mae,r2,random_state
4,passive,smt,align_procrustes_paired,4.957873747280821,0.8873511170277747,65697
5,passive,smt,dummy,15.698186119873817,0.0,65697
0,passive,smt,no_alignment,8.28301680607318,0.6742656146267894,37065
1,passive,smt,align_z_score,7.133199626096638,0.7628675933106102,37065
2,passive,smt,align_recenter,6.6924214308824865,0.7870623332174064,37065
3,passive,smt,align_recenter_rescale,6.612861665578865,0.7921394211993763,37065
4,passive,smt,align_procrustes_paired,4.379875834143093,0.9049622623754354,37065
5,passive,smt,dummy,15.852302839116721,0.0,37065
0,passive,smt,no_alignment,7.016160660509106,0.7466879026718076,92093
1,passive,smt,align_z_score,6.914275959106427,0.7865118279139509,92093
2,passive,smt,align_recenter,6.928469364355878,0.7763017713496733,92093
3,passive,smt,align_recenter_rescale,6.277319631528018,0.819926976562634,92093
4,passive,smt,align_procrustes_paired,4.770651264383908,0.8905492461110752,92093
5,passive,smt,dummy,15.988753943217665,0.0,92093
0,passive,smt,no_alignment,7.0521379777518005,0.7465341749958614,99299
1,passive,smt,align_z_score,6.874979753513139,0.7816477313535732,99299
2,passive,smt,align_recenter,6.7885070596503825,0.7753680254444667,99299
3,passive,smt,align_recenter_rescale,6.41155745289587,0.8084630017803343,99299
4,passive,smt,align_procrustes_paired,4.4797680772840645,0.9036989356613265,99299
5,passive,smt,dummy,15.634700315457412,0.0,99299
0,passive,smt,no_alignment,6.101408668655293,0.8205027691816871,32606
1,passive,smt,align_z_score,6.631144466612663,0.8013769544989771,32606
2,passive,smt,align_recenter,6.579051531583477,0.7888803905411038,32606
3,passive,smt,align_recenter_rescale,6.490757454531539,0.8131392898401587,32606
4,passive,smt,align_procrustes_paired,4.378287079471705,0.9070188160073621,32606
5,passive,smt,dummy,15.98454258675079,0.0,32606
0,passive,smt,no_alignment,7.361366817224058,0.7322919445720227,11534
1,passive,smt,align_z_score,7.436471596181649,0.7285987756522645,11534
2,passive,smt,align_recenter,7.191884258750311,0.7434616587167446,11534
3,passive,smt,align_recenter_rescale,6.672215494927973,0.8056237202581018,11534
4,passive,smt,align_procrustes_paired,4.641732338365954,0.9003631694798039,11534
5,passive,smt,dummy,15.730473186119875,0.0,11534
0,passive,smt,no_alignment,7.063899827032209,0.7592222241106977,94663
1,passive,smt,align_z_score,6.507950311563269,0.8088052075588894,94663
2,passive,smt,align_recenter,6.866058312671252,0.7740569031342681,94663
3,passive,smt,align_recenter_rescale,6.396093076303354,0.8040640643133482,94663
4,passive,smt,align_procrustes_paired,4.962455333031776,0.8816214969680188,94663
5,passive,smt,dummy,15.84897476340694,0.0,94663
0,passive,smt,no_alignment,7.224465349879334,0.7389108609711968,40397
1,passive,smt,align_z_score,6.949347960496725,0.7664421322982973,40397
2,passive,smt,align_recenter,7.268929557765212,0.7487631403009676,40397
3,passive,smt,align_recenter_rescale,6.594803932377883,0.7974715684496884,40397
4,passive,smt,align_procrustes_paired,4.376380003463776,0.9094692888843597,40397
5,passive,smt,dummy,15.698123028391166,0.0,40397
0,passive,smt,no_alignment,7.2097543501199866,0.7643138083209594,91387
1,passive,smt,align_z_score,7.216457795581275,0.7664872815669994,91387
2,passive,smt,align_recenter,6.794492106820274,0.7684068616126524,91387
3,passive,smt,align_recenter_rescale,6.154519182559048,0.8249586504964783,91387
4,passive,smt,align_procrustes_paired,4.680064001639387,0.894477631395779,91387
5,passive,smt,dummy,15.950394321766563,0.0,91387
0,passive,smt,no_alignment,7.0936668229711755,0.7573996492403796,1016
1,passive,smt,align_z_score,6.982941813032756,0.7720650803297319,1016
2,passive,smt,align_recenter,7.698300962148898,0.6797501497743546,1016
3,passive,smt,align_recenter_rescale,6.958230294396255,0.7885080740085534,1016
4,passive,smt,align_procrustes_paired,4.884875941207511,0.8872717750705811,1016
5,passive,smt,dummy,15.791703470031544,0.0,1016
0,passive,smt,no_alignment,7.110691281629359,0.7595583475822739,89789
1,passive,smt,align_z_score,7.284101205757095,0.7567512121998078,89789
2,passive,smt,align_recenter,6.808254554908021,0.7797910151203225,89789
3,passive,smt,align_recenter_rescale,6.191616521253506,0.8284426852262874,89789
4,passive,smt,align_procrustes_paired,4.614251025989916,0.8978415693240468,89789
5,passive,smt,dummy,15.745031545741323,0.0,89789
0,passive,smt,no_alignment,7.404923546542968,0.7395849255364965,55591
1,passive,smt,align_z_score,6.5746670141897345,0.7864825558657897,55591
2,passive,smt,align_recenter,6.851191840765874,0.7697921167705039,55591
3,passive,smt,align_recenter_rescale,5.948088318847108,0.8294832423461931,55591
4,passive,smt,align_procrustes_paired,4.719627942853578,0.8904971962105959,55591
5,passive,smt,dummy,15.719321766561515,0.0,55591
0,passive,smt,no_alignment,6.8895309140321634,0.7648726291472285,89812
1,passive,smt,align_z_score,6.776782547045089,0.772235811385562,89812
2,passive,smt,align_recenter,6.769836828867844,0.7789707596213593,89812
3,passive,smt,align_recenter_rescale,6.2425107534890785,0.8193461459681401,89812
4,passive,smt,align_procrustes_paired,4.745373350511673,0.8883754377711661,89812
5,passive,smt,dummy,15.743217665615143,0.0,89812
0,passive,smt,no_alignment,7.369400432537242,0.7217718888997038,23247
1,passive,smt,align_z_score,6.569962288300961,0.7942745167255402,23247
2,passive,smt,align_recenter,6.852495504326588,0.7780162849585079,23247
3,passive,smt,align_recenter_rescale,6.007339768828391,0.82500977927674,23247
4,passive,smt,align_procrustes_paired,4.724855166283105,0.8798549689472066,23247
5,passive,smt,dummy,15.841703470031545,0.0,23247
0,passive,smt,no_alignment,6.776150303388742,0.7766001871666505,24300
1,passive,smt,align_z_score,6.6394976464069195,0.786056580895961,24300
2,passive,smt,align_recenter,6.861008709131928,0.7739911897067208,24300
3,passive,smt,align_recenter_rescale,6.385053680344451,0.7989393671965239,24300
4,passive,smt,align_procrustes_paired,4.7458017685100335,0.888322593590262,24300
5,passive,smt,dummy,15.731924290220821,0.0,24300
0,passive,smt,no_alignment,6.675064152395136,0.77352520505631,74065
1,passive,smt,align_z_score,6.962341924514966,0.7645288344195839,74065
2,passive,smt,align_recenter,6.594542322726274,0.7917250560294309,74065
3,passive,smt,align_recenter_rescale,6.692761388834037,0.7887924499961185,74065
4,passive,smt,align_procrustes_paired,4.41522710519438,0.9046667990097561,74065
5,passive,smt,dummy,15.819132492113567,0.0,74065
0,passive,smt,no_alignment,6.868224346711582,0.7564099180539946,82798
1,passive,smt,align_z_score,6.964660472150002,0.76127808247988,82798
2,passive,smt,align_recenter,7.155853648307885,0.7536847888923544,82798
3,passive,smt,align_recenter_rescale,6.483205988366937,0.7897570916127143,82798
4,passive,smt,align_procrustes_paired,4.868307294243335,0.8723804921876873,82798
5,passive,smt,dummy,15.736750788643533,0.0,82798
0,passive,smt,no_alignment,7.422886532067409,0.7170812302748629,9268
1,passive,smt,align_z_score,6.702835022721912,0.790078361121725,9268
2,passive,smt,align_recenter,6.749445765683336,0.7829223518629385,9268
3,passive,smt,align_recenter_rescale,6.764905868629674,0.7753627093177314,9268
4,passive,smt,align_procrustes_paired,4.451228372799712,0.9076480718056105,9268
5,passive,smt,dummy,15.66422712933754,0.0,9268
0,passive,smt,no_alignment,7.690982783564742,0.7261563918104244,86807
1,passive,smt,align_z_score,7.1999709421113804,0.759708177339038,86807
2,passive,smt,align_recenter,7.063908293811692,0.7523572200033235,86807
3,passive,smt,align_recenter_rescale,6.65085393045615,0.7902509663585126,86807
4,passive,smt,align_procrustes_paired,4.5504723743686855,0.9006280112906009,86807
5,passive,smt,dummy,15.602965299684543,0.0,86807
0,passive,smt,no_alignment,7.185476072060469,0.7657123360977999,12185
1,passive,smt,align_z_score,7.397709715552131,0.7342926520685369,12185
2,passive,smt,align_recenter,6.961710365062997,0.7657209903683391,12185
3,passive,smt,align_recenter_rescale,6.340153555465395,0.8161144481995768,12185
4,passive,smt,align_procrustes_paired,4.841398589947843,0.8891815182949423,12185
5,passive,smt,dummy,15.798659305993692,0.0,12185
0,passive,smt,no_alignment,6.676865871406661,0.7883869126508998,63704
1,passive,smt,align_z_score,6.9285250151953575,0.7782661086429686,63704
2,passive,smt,align_recenter,6.816844616980535,0.7917896454820332,63704
3,passive,smt,align_recenter_rescale,7.1992951401185215,0.765770431250679,63704
4,passive,smt,align_procrustes_paired,4.49092556277161,0.9045203992751597,63704
5,passive,smt,dummy,15.846056782334385,0.0,63704
0,passive,smt,no_alignment,6.969522738083152,0.7708005961754099,86779
1,passive,smt,align_z_score,6.646675888342511,0.7973613134604938,86779
2,passive,smt,align_recenter,6.391891154286399,0.8002430646166863,86779
3,passive,smt,align_recenter_rescale,6.719236302595169,0.7951656433031092,86779
4,passive,smt,align_procrustes_paired,4.713539944632495,0.8940041046100003,86779
5,passive,smt,dummy,15.797712933753942,0.0,86779
0,passive,smt,no_alignment,6.999747269794089,0.7466315382060351,39099
1,passive,smt,align_z_score,6.958370275847086,0.7706386210975498,39099
2,passive,smt,align_recenter,6.7237025289770385,0.7620508954823957,39099
3,passive,smt,align_recenter_rescale,5.966092344194238,0.8260108163576874,39099
4,passive,smt,align_procrustes_paired,4.697834296101202,0.8923971719729233,39099
5,passive,smt,dummy,15.50033123028391,0.0,39099
0,passive,smt,no_alignment,7.025381156896154,0.7669470263917328,8571
1,passive,smt,align_z_score,7.04667858812853,0.7687710374092829,8571
2,passive,smt,align_recenter,6.990039008940288,0.7806595690881528,8571
3,passive,smt,align_recenter_rescale,6.452508426990031,0.8076473676688943,8571
4,passive,smt,align_procrustes_paired,4.199861138278425,0.9171148511221139,8571
5,passive,smt,dummy,15.897712933753946,0.0,8571
0,passive,smt,no_alignment,6.068243624888695,0.8234909156255493,38044
1,passive,smt,align_z_score,6.800963888534391,0.7748926189286767,38044
2,passive,smt,align_recenter,6.570890582400858,0.7869528146726412,38044
3,passive,smt,align_recenter_rescale,6.282227711503851,0.816836668845345,38044
4,passive,smt,align_procrustes_paired,4.348781455319693,0.9059669416330229,38044
5,passive,smt,dummy,15.667602523659303,0.0,38044
0,passive,smt,no_alignment,6.507689519578467,0.7971868368802248,51214
1,passive,smt,align_z_score,5.814217525522226,0.8259014024379826,51214
2,passive,smt,align_recenter,6.199388847570645,0.8141786056961132,51214
3,passive,smt,align_recenter_rescale,6.231600661665926,0.8210251084991903,51214
4,passive,smt,align_procrustes_paired,4.820439530722047,0.8907586660677339,51214
5,passive,smt,dummy,15.84799684542587,0.0,51214
0,passive,smt,no_alignment,6.994100227710218,0.7746633987385384,61228
1,passive,smt,align_z_score,7.111367542749308,0.7622103501871265,61228
2,passive,smt,align_recenter,6.701193048396871,0.7943629039876006,61228
3,passive,smt,align_recenter_rescale,6.1556589648984374,0.8258669378372678,61228
4,passive,smt,align_procrustes_paired,4.41671467039623,0.8984572499180578,61228
5,passive,smt,dummy,15.843107255520506,0.0,61228
0,passive,smt,no_alignment,7.983892937581084,0.6872516982581072,48984
1,passive,smt,align_z_score,6.908092766600202,0.760105701567379,48984
2,passive,smt,align_recenter,7.256554840310783,0.7425976631544576,48984
3,passive,smt,align_recenter_rescale,6.89335150857436,0.7700662088070502,48984
4,passive,smt,align_procrustes_paired,4.56097532367081,0.8945762608355023,48984
5,passive,smt,dummy,15.49577287066246,0.0,48984
0,passive,smt,no_alignment,6.545812849675472,0.7911034196458371,40774
1,passive,smt,align_z_score,7.082616446714182,0.765953097961452,40774
2,passive,smt,align_recenter,6.350339181593822,0.8028902748527088,40774
3,passive,smt,align_recenter_rescale,6.0627657254524,0.8219158123993546,40774
4,passive,smt,align_procrustes_paired,4.398524469429063,0.9029223094024248,40774
5,passive,smt,dummy,15.893675078864353,0.0,40774
