,task_source,task_target,method,mae,r2,random_state
1,passive,smt,align_z_score,4.56076612669685,0.9006033205953535,37065
2,passive,smt,align_recenter,4.57687890330733,0.9037827010089728,37065
3,passive,smt,align_recenter_rescale,4.6218705757563745,0.9007628838283492,37065
4,passive,smt,align_procrustes_paired,3.4233549530079324,0.9450559967980735,37065
5,passive,smt,dummy,15.852302839116721,0.0,37065
0,passive,smt,no_alignment,4.467530581420326,0.8921383962618146,92093
1,passive,smt,align_z_score,4.710594042013457,0.8789691815570613,92093
2,passive,smt,align_recenter,4.351265885134252,0.899370641983682,92093
3,passive,smt,align_recenter_rescale,4.509248511274029,0.8934854347094608,92093
4,passive,smt,align_procrustes_paired,3.553526236643288,0.9405200678314719,92093
5,passive,smt,dummy,15.988753943217665,0.0,92093
0,passive,smt,no_alignment,4.205590506085624,0.9126379100200384,99299
1,passive,smt,align_z_score,4.492835974152332,0.9031497926256818,99299
2,passive,smt,align_recenter,4.42049517509526,0.9057221834335454,99299
3,passive,smt,align_recenter_rescale,4.5343916387217345,0.9021135508332927,99299
4,passive,smt,align_procrustes_paired,2.9549249589434092,0.9567585233110074,99299
5,passive,smt,dummy,15.634700315457412,0.0,99299
0,passive,smt,no_alignment,4.432737705873252,0.9081743324742798,32606
1,passive,smt,align_z_score,4.416146379401359,0.9042755945550309,32606
2,passive,smt,align_recenter,4.249449801847517,0.9136556709726972,32606
3,passive,smt,align_recenter_rescale,4.384057462094296,0.9099874583991495,32606
4,passive,smt,align_procrustes_paired,2.9103869289451154,0.9603375615960338,32606
5,passive,smt,dummy,15.98454258675079,0.0,32606
0,passive,smt,no_alignment,4.498705979245664,0.9010960127038332,11534
1,passive,smt,align_z_score,4.576594586063064,0.8968243044336368,11534
2,passive,smt,align_recenter,4.501277521992565,0.901714857978822,11534
3,passive,smt,align_recenter_rescale,4.674583553701186,0.8970352559167157,11534
4,passive,smt,align_procrustes_paired,3.2502702606795038,0.9495994633437339,11534
5,passive,smt,dummy,15.730473186119875,0.0,11534
0,passive,smt,no_alignment,4.556783009886491,0.8940319502342655,94663
1,passive,smt,align_z_score,4.682511865287802,0.8916932443316705,94663
2,passive,smt,align_recenter,4.542446326328904,0.8995339136458298,94663
3,passive,smt,align_recenter_rescale,4.709507182045386,0.8940138751595239,94663
4,passive,smt,align_procrustes_paired,3.324962993717011,0.9471711703395949,94663
5,passive,smt,dummy,15.84897476340694,0.0,94663
0,passive,smt,no_alignment,4.459949314166531,0.8969419505271231,40397
1,passive,smt,align_z_score,4.588521527174648,0.8955510505804405,40397
2,passive,smt,align_recenter,4.457086604969143,0.9040375437333243,40397
3,passive,smt,align_recenter_rescale,4.59328633491431,0.8985608524038409,40397
4,passive,smt,align_procrustes_paired,3.3933092673589775,0.9447634726145703,40397
5,passive,smt,dummy,15.698123028391166,0.0,40397
0,passive,smt,no_alignment,4.276004240007618,0.9055468711114332,91387
1,passive,smt,align_z_score,4.420442711318214,0.9036207740195523,91387
2,passive,smt,align_recenter,4.309423699239253,0.9139286999492857,91387
3,passive,smt,align_recenter_rescale,4.330005344355267,0.9114879583421119,91387
4,passive,smt,align_procrustes_paired,3.0079817707626084,0.9570119992759687,91387
5,passive,smt,dummy,15.950394321766563,0.0,91387
0,passive,smt,no_alignment,4.491505783869598,0.9053503296381628,1016
1,passive,smt,align_z_score,4.304285891452954,0.9048382182053568,1016
2,passive,smt,align_recenter,4.32042478069125,0.9118142653227396,1016
3,passive,smt,align_recenter_rescale,4.432373390701359,0.9069802148185576,1016
4,passive,smt,align_procrustes_paired,3.6906569877085693,0.9375145431080579,1016
5,passive,smt,dummy,15.791703470031544,0.0,1016
0,passive,smt,no_alignment,4.579399484381917,0.8895789234938001,89789
1,passive,smt,align_z_score,4.586126337158058,0.8971959361444437,89789
2,passive,smt,align_recenter,4.5094400777352925,0.9010389611870061,89789
3,passive,smt,align_recenter_rescale,4.612874516493463,0.8993671273618787,89789
4,passive,smt,align_procrustes_paired,3.4647783575935254,0.9427734021879874,89789
5,passive,smt,dummy,15.745031545741323,0.0,89789
0,passive,smt,no_alignment,4.378530247172698,0.909611441245205,55591
1,passive,smt,align_z_score,4.369272459936932,0.9116147576026462,55591
2,passive,smt,align_recenter,4.412925567340891,0.909360293401091,55591
3,passive,smt,align_recenter_rescale,4.628595350886357,0.9019022683462187,55591
4,passive,smt,align_procrustes_paired,3.2512204289787787,0.9495035465827054,55591
5,passive,smt,dummy,15.719321766561515,0.0,55591
0,passive,smt,no_alignment,4.470344612640813,0.9004254808348531,89812
1,passive,smt,align_z_score,4.501442392183184,0.8980140842283392,89812
2,passive,smt,align_recenter,4.292947713350639,0.9104130392091812,89812
3,passive,smt,align_recenter_rescale,4.4783942768187766,0.904123024154663,89812
4,passive,smt,align_procrustes_paired,3.525772672445776,0.9439219464458272,89812
5,passive,smt,dummy,15.743217665615143,0.0,89812
0,passive,smt,no_alignment,4.064085117497215,0.9144286742617896,23247
1,passive,smt,align_z_score,4.224146881298235,0.9101733815566919,23247
2,passive,smt,align_recenter,4.0476439334027745,0.9189282896653076,23247
3,passive,smt,align_recenter_rescale,4.269005405787383,0.9116809013626447,23247
4,passive,smt,align_procrustes_paired,3.164477304959158,0.9437707988505754,23247
5,passive,smt,dummy,15.841703470031545,0.0,23247
0,passive,smt,no_alignment,4.5012349444658915,0.9006329040128064,24300
1,passive,smt,align_z_score,4.511208559839198,0.8989799143986318,24300
2,passive,smt,align_recenter,4.243461240694623,0.9112832178977974,24300
3,passive,smt,align_recenter_rescale,4.4322621868999335,0.902905201904734,24300
4,passive,smt,align_procrustes_paired,3.4085921441958966,0.9449418380141936,24300
5,passive,smt,dummy,15.731924290220821,0.0,24300
0,passive,smt,no_alignment,4.3032300711104305,0.9073811019609821,74065
1,passive,smt,align_z_score,4.380751748972815,0.9071719134484928,74065
2,passive,smt,align_recenter,4.283746736033259,0.911088898651718,74065
3,passive,smt,align_recenter_rescale,4.341127718538155,0.9102420938806898,74065
4,passive,smt,align_procrustes_paired,3.557469033103447,0.9421069050780971,74065
5,passive,smt,dummy,15.819132492113567,0.0,74065
0,passive,smt,no_alignment,4.348984858927217,0.904081778983058,82798
1,passive,smt,align_z_score,4.4265157925911405,0.8998461087992727,82798
2,passive,smt,align_recenter,4.418515405460303,0.9025129719384006,82798
3,passive,smt,align_recenter_rescale,4.553188073517657,0.8983992524127867,82798
4,passive,smt,align_procrustes_paired,3.1693366330036516,0.9528959522670837,82798
5,passive,smt,dummy,15.736750788643533,0.0,82798
0,passive,smt,no_alignment,4.196468638812265,0.9140385293524003,9268
1,passive,smt,align_z_score,4.400085225359473,0.9115465681241675,9268
2,passive,smt,align_recenter,4.258659789521451,0.916367082701133,9268
3,passive,smt,align_recenter_rescale,4.361542214829506,0.912294291578503,9268
4,passive,smt,align_procrustes_paired,2.879944099326914,0.9610651518500285,9268
5,passive,smt,dummy,15.66422712933754,0.0,9268
0,passive,smt,no_alignment,4.356173815633901,0.9052068938236268,86807
1,passive,smt,align_z_score,4.409240098299143,0.9019662460830021,86807
2,passive,smt,align_recenter,4.186408272210932,0.9155157880706322,86807
3,passive,smt,align_recenter_rescale,4.369389267725939,0.9092646547393965,86807
4,passive,smt,align_procrustes_paired,3.379318775291336,0.9468872963797204,86807
5,passive,smt,dummy,15.602965299684543,0.0,86807
0,passive,smt,no_alignment,4.484650436506927,0.8993839519654754,12185
1,passive,smt,align_z_score,4.598181126665856,0.8957203279536945,12185
2,passive,smt,align_recenter,4.452791993071504,0.9063676575035822,12185
3,passive,smt,align_recenter_rescale,4.52334869162573,0.9045250975229717,12185
4,passive,smt,align_procrustes_paired,3.6542531695508633,0.9380187441632497,12185
5,passive,smt,dummy,15.798659305993692,0.0,12185
0,passive,smt,no_alignment,4.5858056661602715,0.8959605967015304,63704
1,passive,smt,align_z_score,4.504546132644709,0.9020742427978766,63704
2,passive,smt,align_recenter,4.565664292106002,0.902899660697185,63704
3,passive,smt,align_recenter_rescale,4.630795368562891,0.9010764145045931,63704
4,passive,smt,align_procrustes_paired,3.6932007711721755,0.9383268885259954,63704
5,passive,smt,dummy,15.846056782334385,0.0,63704
0,passive,smt,no_alignment,4.148885145531725,0.9168431433998041,86779
1,passive,smt,align_z_score,4.236646058123023,0.9125090694083463,86779
2,passive,smt,align_recenter,4.175110522919208,0.9204161777021701,86779
3,passive,smt,align_recenter_rescale,4.312873845440339,0.9159210858566447,86779
4,passive,smt,align_procrustes_paired,2.9780627219792994,0.9570076840604983,86779
5,passive,smt,dummy,15.797712933753942,0.0,86779
0,passive,smt,no_alignment,3.9207348095755528,0.9240339233088132,39099
1,passive,smt,align_z_score,4.058869356921504,0.9180691716007419,39099
2,passive,smt,align_recenter,3.872001205050158,0.9241442424982766,39099
3,passive,smt,align_recenter_rescale,4.0608412743588636,0.9193166026119969,39099
4,passive,smt,align_procrustes_paired,3.0423570146297165,0.956552028419102,39099
5,passive,smt,dummy,15.50033123028391,0.0,39099
0,passive,smt,no_alignment,4.478732811048305,0.9058410923216218,8571
1,passive,smt,align_z_score,4.444213481507301,0.906645134378512,8571
2,passive,smt,align_recenter,4.435017551701964,0.9096285048726173,8571
3,passive,smt,align_recenter_rescale,4.516810910508948,0.9070139416216669,8571
4,passive,smt,align_procrustes_paired,3.0737662683937543,0.9565322128690822,8571
5,passive,smt,dummy,15.897712933753946,0.0,8571
0,passive,smt,no_alignment,4.584313433721008,0.8988351197641895,38044
1,passive,smt,align_z_score,4.5575729305882,0.8963287008235934,38044
2,passive,smt,align_recenter,4.4752708438879925,0.9049081372391548,38044
3,passive,smt,align_recenter_rescale,4.583442665411448,0.9020256008662131,38044
4,passive,smt,align_procrustes_paired,3.2577496265610884,0.9498525256760504,38044
5,passive,smt,dummy,15.667602523659303,0.0,38044
0,passive,smt,no_alignment,4.339652558821912,0.9022874683970135,51214
1,passive,smt,align_z_score,4.612949681633652,0.886581121912371,51214
2,passive,smt,align_recenter,4.318028862573022,0.9055665713326158,51214
3,passive,smt,align_recenter_rescale,4.414370885984072,0.9025656682211238,51214
4,passive,smt,align_procrustes_paired,3.1249412692568828,0.9558888562379377,51214
5,passive,smt,dummy,15.84799684542587,0.0,51214
0,passive,smt,no_alignment,4.349057404470141,0.9066011529271567,61228
1,passive,smt,align_z_score,4.672188979802046,0.8947485042408896,61228
2,passive,smt,align_recenter,4.403950639490795,0.9061585327691194,61228
3,passive,smt,align_recenter_rescale,4.479851099553329,0.9046485334933573,61228
4,passive,smt,align_procrustes_paired,3.063235416218369,0.9528318938499795,61228
5,passive,smt,dummy,15.843107255520506,0.0,61228
0,passive,smt,no_alignment,4.44114809920088,0.8962928779510628,48984
1,passive,smt,align_z_score,4.498043105256555,0.8946042645620206,48984
2,passive,smt,align_recenter,4.510328509382167,0.8956297000613368,48984
3,passive,smt,align_recenter_rescale,4.538261565035485,0.8948051055436645,48984
4,passive,smt,align_procrustes_paired,3.444333890504393,0.9432611963277069,48984
5,passive,smt,dummy,15.49577287066246,0.0,48984
0,passive,smt,no_alignment,4.0814138220367076,0.9206266555058874,40774
1,passive,smt,align_z_score,4.160561797961209,0.9179750531372487,40774
2,passive,smt,align_recenter,4.118651766654244,0.9204411906495559,40774
3,passive,smt,align_recenter_rescale,4.258585118382666,0.9149004590086001,40774
4,passive,smt,align_procrustes_paired,2.771718206678619,0.963513958977179,40774
5,passive,smt,dummy,15.893675078864353,0.0,40774
