,scenario,parameter,method,mae,r2,random_state
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.1364692571564572,0.9816597984769797,1267
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.177340643613298,0.9670619176827251,1267
5,same_mixing_noise_A,0.001,align_procrustes,0.6661522803142284,0.5674835172064202,1267
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,1267
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.05985392128246351,0.9958517281936136,1267
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.1323607218552113,0.9823611016966828,1267
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.053551700145495845,0.9966207809833231,1267
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.12326038242033163,0.9849840916522877,1267
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.17898036819443935,0.9672280990286519,1267
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.7382478361203315,0.4833983193822471,1267
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,1267
14,same_mixing_noise_A,0.01,no_alignment,0.1563332198722883,0.9654077785356828,1267
15,same_mixing_noise_A,0.01,align_z_score,0.16719517483451016,0.9707923612926319,1267
16,same_mixing_noise_A,0.01,align_recenter,0.1560598700260661,0.9657484039758152,1267
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.15606831489994036,0.9657920940957113,1267
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.2315149177753419,0.9432649511239375,1267
19,same_mixing_noise_A,0.01,align_procrustes,1.0200161158936103,-0.02294941360271774,1267
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,1267
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.5006416435089771,0.6854021219374316,1267
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.39153983121128566,0.8001874345600114,1267
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.4010839961797314,0.8027354887129533,1267
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.44849087441881147,0.7773064398180283,1267
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.4897811631898085,0.7489802317882461,1267
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,1.120302596653782,-0.33879485898098993,1267
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,1267
28,same_mixing_noise_A,0.1,no_alignment,0.745534401953454,0.3487875663347775,1267
29,same_mixing_noise_A,0.1,align_z_score,0.9344836028873891,0.02200150251740851,1267
30,same_mixing_noise_A,0.1,align_recenter,0.5871805338902615,0.6123979432617099,1267
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.5840745900269907,0.6337027266862696,1267
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.5419416341429878,0.6896329006805776,1267
33,same_mixing_noise_A,0.1,align_procrustes,1.0725868443617526,-0.22175466008659495,1267
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,1267
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.0826201053786941,-0.28875383527676046,1267
36,same_mixing_noise_A,0.31622776601683794,align_z_score,1.7972324016684826,-2.389062796446304,1267
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.9651954790733246,-0.04422790468850146,1267
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.8242111458641458,0.3024433951837442,1267
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.7331482319257551,0.46741083836466035,1267
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.2718328334665625,-0.6059924189508858,1267
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,1267
42,same_mixing_noise_A,1.0,no_alignment,1.7189963855748867,-1.786919409259402,1267
43,same_mixing_noise_A,1.0,align_z_score,2.1526938669518385,-3.5488881349812216,1267
44,same_mixing_noise_A,1.0,align_recenter,1.427789100188421,-1.1238153380366578,1267
45,same_mixing_noise_A,1.0,align_recenter_rescale,1.051138001415722,-0.06153597688506163,1267
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.8251324555044379,0.3087591638764666,1267
47,same_mixing_noise_A,1.0,align_procrustes,1.2280908374867852,-0.482497770194406,1267
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,1267
0,same_mixing_noise_A,0.001,no_alignment,0.01773390688866788,0.999678635906301,1528
1,same_mixing_noise_A,0.001,align_z_score,0.06428843580534936,0.9958239152338211,1528
2,same_mixing_noise_A,0.001,align_recenter,0.013453737818959846,0.9998065932615132,1528
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.027908327012094798,0.9992117022352508,1528
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.027575271447645388,0.9992078446615316,1528
5,same_mixing_noise_A,0.001,align_procrustes,0.11788010078936773,0.985493476887346,1528
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,1528
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.01821826651220574,0.999632760496832,1528
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.06630215889314434,0.9955108471369448,1528
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.015296862110086325,0.9997373423764849,1528
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.027220567793347753,0.9992467531080812,1528
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.03432670091499804,0.9987936879808266,1528
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.12020437966576922,0.9851895049611216,1528
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,1528
14,same_mixing_noise_A,0.01,no_alignment,0.03492500429533646,0.9986438023622315,1528
15,same_mixing_noise_A,0.01,align_z_score,0.0830014503477219,0.9931106878087675,1528
16,same_mixing_noise_A,0.01,align_recenter,0.034859152138093284,0.9986440319812171,1528
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.03486335215657332,0.9986437423606387,1528
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.07668810752238128,0.9941213041536852,1528
19,same_mixing_noise_A,0.01,align_procrustes,0.22705931266053742,0.9463640289849233,1528
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,1528
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.16584284844012515,0.9664798062638754,1528
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.1782884988798243,0.9684631882178788,1528
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.13713165613573416,0.9780583599431972,1528
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.19683068239180276,0.9589467582036577,1528
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.2521217350284116,0.9357828638334031,1528
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.6350930590628101,0.5993232489221041,1528
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,1528
28,same_mixing_noise_A,0.1,no_alignment,0.6640008279812738,0.47548075637633114,1528
29,same_mixing_noise_A,0.1,align_z_score,0.6214070848584322,0.5348695999161697,1528
30,same_mixing_noise_A,0.1,align_recenter,0.42648926263470555,0.7655684405997839,1528
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.5807273495535932,0.6465406595007934,1528
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.6008020989102519,0.6348208154080149,1528
33,same_mixing_noise_A,0.1,align_procrustes,1.1956543280299103,-0.5080969686277312,1528
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,1528
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.1994862878645156,-0.367354715568885,1528
36,same_mixing_noise_A,0.31622776601683794,align_z_score,1.2288622628765253,-0.5682094467064651,1528
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.6987218818843555,0.48606505694242275,1528
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7649936430777321,0.42694834157853156,1528
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6993741234311188,0.5209199925809743,1528
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.2679826040823872,-0.6428293513402159,1528
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,1528
42,same_mixing_noise_A,1.0,no_alignment,1.8913223204039582,-2.3836299861818513,1528
43,same_mixing_noise_A,1.0,align_z_score,1.5948875943861274,-1.6442988263101834,1528
44,same_mixing_noise_A,1.0,align_recenter,1.1905078395784277,-0.3955776833812772,1528
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9659026146971527,0.09946241680291623,1528
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.7986119723481562,0.3764286620040488,1528
47,same_mixing_noise_A,1.0,align_procrustes,1.1305177795277157,-0.19630700618679353,1528
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,1528
0,same_mixing_noise_A,0.001,no_alignment,0.014183992165374209,0.999786807601082,3556
1,same_mixing_noise_A,0.001,align_z_score,0.16587543625686824,0.9713166134238219,3556
2,same_mixing_noise_A,0.001,align_recenter,0.010961891043580977,0.9998683393628858,3556
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.02177444084055335,0.9994882103044546,3556
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.025727149184572574,0.9993162149352048,3556
5,same_mixing_noise_A,0.001,align_procrustes,0.2007150229673528,0.9572797831183484,3556
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,3556
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.017025117630957178,0.9996788073025401,3556
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.1684538979960277,0.9700884230139101,3556
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.015062352014085961,0.9997456199493343,3556
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.022278037080678475,0.9994250000633516,3556
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.03435171710009854,0.9987573050867822,3556
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.19595874076590833,0.9591677214822925,3556
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,3556
14,same_mixing_noise_A,0.01,no_alignment,0.03567603099710769,0.9985489112288656,3556
15,same_mixing_noise_A,0.01,align_z_score,0.19110010094515179,0.9599869434313664,3556
16,same_mixing_noise_A,0.01,align_recenter,0.03533880520777955,0.9985898230344679,3556
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.0353293489458195,0.9985912643252151,3556
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.08098631173561842,0.9931292882337636,3556
19,same_mixing_noise_A,0.01,align_procrustes,0.5475358529964893,0.6886301263843302,3556
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,3556
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.15989616009789176,0.96822136826181,3556
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.3916650938784041,0.8460994887969764,3556
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.12980248176821751,0.9790623715727537,3556
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.17299254489771143,0.966441956935777,3556
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.23920148570461264,0.9377121897338251,3556
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.9207700667694477,0.11669639087657191,3556
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,3556
28,same_mixing_noise_A,0.1,no_alignment,0.5499539152574565,0.6520035706411265,3556
29,same_mixing_noise_A,0.1,align_z_score,1.2823495106356926,-0.6912285210917593,3556
30,same_mixing_noise_A,0.1,align_recenter,0.36839879193380193,0.8386790321213089,3556
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.49133641426907937,0.7435634895312795,3556
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.5463870009328268,0.6968195711539511,3556
33,same_mixing_noise_A,0.1,align_procrustes,1.3280738683128133,-0.8236947586520582,3556
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,3556
35,same_mixing_noise_A,0.31622776601683794,no_alignment,0.9659204577110486,0.040625399317272604,3556
36,same_mixing_noise_A,0.31622776601683794,align_z_score,3.4476714902339114,-9.829029030517306,3556
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.6817274543445766,0.5024770438015733,3556
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.706679242281521,0.49362203385629466,3556
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6825265912127665,0.5331377067529808,3556
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.1180345053148317,-0.2998089895503615,3556
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,3556
42,same_mixing_noise_A,1.0,no_alignment,1.1523217836187059,-0.400805179002258,3556
43,same_mixing_noise_A,1.0,align_z_score,5.689928844085911,-26.67498992090854,3556
44,same_mixing_noise_A,1.0,align_recenter,1.1428454745167655,-0.36511134225344,3556
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9200813624035593,0.1230148241801935,3556
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.7638322880265963,0.4094596295353209,3556
47,same_mixing_noise_A,1.0,align_procrustes,1.202241869660829,-0.5249368804480379,3556
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,3556
0,same_mixing_noise_A,0.001,no_alignment,0.012159208838695593,0.9998472656032227,3890
1,same_mixing_noise_A,0.001,align_z_score,0.05939486129979079,0.9966158955977288,3890
2,same_mixing_noise_A,0.001,align_recenter,0.011616700519137827,0.9998597550471369,3890
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.021079899310212716,0.9995592179814865,3890
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.017508465040331926,0.9996941769044486,3890
5,same_mixing_noise_A,0.001,align_procrustes,0.23988023688766225,0.9383627072695476,3890
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,3890
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.016295367768109262,0.9997234215647984,3890
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.05979269311939366,0.9964869680858452,3890
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.01625452639088924,0.9997279319529627,3890
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.022324735940664094,0.9994887260870795,3890
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.029745008059082336,0.999135489183406,3890
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.2485772329506178,0.9334971296366341,3890
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,3890
14,same_mixing_noise_A,0.01,no_alignment,0.041165046794243695,0.9982766213580075,3890
15,same_mixing_noise_A,0.01,align_z_score,0.08214932971303997,0.993587199428053,3890
16,same_mixing_noise_A,0.01,align_recenter,0.04114659335140769,0.99826980261053,3890
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.041155199768462825,0.9982689845041103,3890
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.08215981637825436,0.9933963988636859,3890
19,same_mixing_noise_A,0.01,align_procrustes,0.25511258802161557,0.9314899350586768,3890
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,3890
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.1536089119547329,0.9735699005393558,3890
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.20778523987042685,0.9550406501314065,3890
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.14050040426018673,0.9773230193701956,3890
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.1805025918447453,0.9628953079786168,3890
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.2519951703104474,0.9323936798024209,3890
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.6849451126898293,0.5562022035995858,3890
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,3890
28,same_mixing_noise_A,0.1,no_alignment,0.5722262880843104,0.6345021778344164,3890
29,same_mixing_noise_A,0.1,align_z_score,0.6997050406118337,0.4508796691628232,3890
30,same_mixing_noise_A,0.1,align_recenter,0.45028158562667664,0.7743809806620406,3890
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.5491002063115697,0.6826221239558936,3890
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.5876062062325601,0.6552662544903007,3890
33,same_mixing_noise_A,0.1,align_procrustes,1.2017500590181314,-0.4787572249650023,3890
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,3890
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.0189297185888035,-0.20464502442503263,3890
36,same_mixing_noise_A,0.31622776601683794,align_z_score,1.4659307082405566,-1.3248874289021426,3890
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.8181440587940153,0.2792668400191104,3890
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7661551857312036,0.39579227375087933,3890
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.7469303581910013,0.45369744825388025,3890
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.151501458247497,-0.3196386848352595,3890
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,3890
42,same_mixing_noise_A,1.0,no_alignment,1.4867775036670465,-1.3446738626945907,3890
43,same_mixing_noise_A,1.0,align_z_score,2.0179101851366696,-3.1433815619421646,3890
44,same_mixing_noise_A,1.0,align_recenter,1.3226643386229688,-0.8041613976501432,3890
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9953112859368018,-0.007301773672045542,3890
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.8455935817528232,0.30283363456261825,3890
47,same_mixing_noise_A,1.0,align_procrustes,1.1729841373089687,-0.4201007182824208,3890
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,3890
0,same_mixing_noise_A,0.001,no_alignment,0.0113687720800525,0.9998818157498365,8838
1,same_mixing_noise_A,0.001,align_z_score,0.1556319842666348,0.974591568754627,8838
2,same_mixing_noise_A,0.001,align_recenter,0.007908292494487745,0.9999353182815347,8838
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.017534667772589777,0.9996923663531432,8838
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.01897629799475674,0.9996434276536875,8838
5,same_mixing_noise_A,0.001,align_procrustes,0.1965202508128933,0.9602405255860611,8838
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,8838
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.013261927943311085,0.9998306359760524,8838
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.15717054748952491,0.9743671925651292,8838
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.01075565731803522,0.9998789531511845,8838
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.017864804505127247,0.999673908874162,8838
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.02382883412130868,0.9994400283379892,8838
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.19205651729812306,0.9627598509255082,8838
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,8838
14,same_mixing_noise_A,0.01,no_alignment,0.026176799325636997,0.9993124360923282,8838
15,same_mixing_noise_A,0.01,align_z_score,0.17548013129516257,0.9686558350980672,8838
16,same_mixing_noise_A,0.01,align_recenter,0.02581839708518187,0.9993180059581038,8838
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.025848521878770608,0.9993163492460335,8838
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.05125219005367928,0.9974113189207519,8838
19,same_mixing_noise_A,0.01,align_procrustes,0.2534453166162055,0.9355347882337455,8838
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,8838
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.11128077093851707,0.9847754055026422,8838
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.32070342969974197,0.8937417778571823,8838
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.09584620934158902,0.989525988363003,8838
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.13282390797678065,0.9815186662674615,8838
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.16701033346812452,0.9687664519992736,8838
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.7884712662026993,0.37735700010918716,8838
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,8838
28,same_mixing_noise_A,0.1,no_alignment,0.4990687994924806,0.6991215054089317,8838
29,same_mixing_noise_A,0.1,align_z_score,1.133972236264653,-0.426788582517003,8838
30,same_mixing_noise_A,0.1,align_recenter,0.32800131594790327,0.8686743346483626,8838
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.4658033146379227,0.7841912469545573,8838
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.4758726221531012,0.7784864697272857,8838
33,same_mixing_noise_A,0.1,align_procrustes,1.159009504444857,-0.4280153942703737,8838
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,8838
35,same_mixing_noise_A,0.31622776601683794,no_alignment,0.9455088312995347,0.05389988587753558,8838
36,same_mixing_noise_A,0.31622776601683794,align_z_score,3.1485908837386343,-8.777757952187685,8838
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.678410934928851,0.5325316275482762,8838
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7211412309162094,0.49005306165120455,8838
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.677306206440436,0.5630641168417618,8838
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.1881709328013195,-0.36380668706979047,8838
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,8838
42,same_mixing_noise_A,1.0,no_alignment,1.3051243298894513,-0.7061413966784733,8838
43,same_mixing_noise_A,1.0,align_z_score,5.4209533767457385,-24.25187396903497,8838
44,same_mixing_noise_A,1.0,align_recenter,1.217159156551395,-0.4526467131187337,8838
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9362449042558517,0.14754573422704964,8838
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.7713693770302759,0.40876018676428605,8838
47,same_mixing_noise_A,1.0,align_procrustes,1.092939461749316,-0.1776830228027526,8838
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,8838
0,same_mixing_noise_A,0.001,no_alignment,0.017371540828082534,0.9997441956934049,5393
1,same_mixing_noise_A,0.001,align_z_score,0.13144339029329538,0.9833448857646829,5393
2,same_mixing_noise_A,0.001,align_recenter,0.010460289628756197,0.9998936333888592,5393
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.022666224649851387,0.9994811602613047,5393
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.03381437971508028,0.9988208215887887,5393
5,same_mixing_noise_A,0.001,align_procrustes,0.1633138562583455,0.9758712255643902,5393
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,5393
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.016271581128072393,0.9997548837331168,5393
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.1313839281457526,0.9830323624411962,5393
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.01224326671312315,0.9998523650234139,5393
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.0216282217074824,0.9995393313378327,5393
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.03733394281478053,0.9985883946387514,5393
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.17893348907217252,0.9713542796667813,5393
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,0.0,5393
14,same_mixing_noise_A,0.01,no_alignment,0.030860767289676568,0.9990185339165079,5393
15,same_mixing_noise_A,0.01,align_z_score,0.1496172125663566,0.9776671180437407,5393
16,same_mixing_noise_A,0.01,align_recenter,0.030098366581612482,0.9990826952297204,5393
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.030164579936143,0.9990796597150364,5393
18,same_mixing_noise_A,0.01,align_procrustes_paired,0.06383842450513909,0.9962440898024529,5393
19,same_mixing_noise_A,0.01,align_procrustes,0.38866912032191653,0.8604914641109599,5393
20,same_mixing_noise_A,0.01,dummy,1.0,0.0,5393
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.18993706616066758,0.9587186425977136,5393
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.3027798729335455,0.9038994098384069,5393
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.12628262881512356,0.9818397060405172,5393
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.1894950183223364,0.9641392171272252,5393
25,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.26252119819457814,0.9153804699350344,5393
26,same_mixing_noise_A,0.03162277660168379,align_procrustes,1.000409218679879,0.027099362219869305,5393
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,0.0,5393
28,same_mixing_noise_A,0.1,no_alignment,0.6021214769824279,0.6180401635108947,5393
29,same_mixing_noise_A,0.1,align_z_score,0.9347667496549517,0.09292769545338064,5393
30,same_mixing_noise_A,0.1,align_recenter,0.33421927166824933,0.874195613463185,5393
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.46505674154161875,0.7851380102236952,5393
32,same_mixing_noise_A,0.1,align_procrustes_paired,0.4794551206991151,0.7692056720113571,5393
33,same_mixing_noise_A,0.1,align_procrustes,1.0950049645446902,-0.22252249365206334,5393
34,same_mixing_noise_A,0.1,dummy,1.0,0.0,5393
35,same_mixing_noise_A,0.31622776601683794,no_alignment,0.9703672709110681,0.027434749195597186,5393
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.0811838269593705,-3.1257295312056455,5393
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.6472279650836723,0.55109082940928,5393
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7086199542165562,0.4822076530100343,5393
39,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6613263768704247,0.5821438236187239,5393
40,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.123904806008213,-0.28909037139733607,5393
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,0.0,5393
42,same_mixing_noise_A,1.0,no_alignment,1.1755060113776006,-0.34585875326539806,5393
43,same_mixing_noise_A,1.0,align_z_score,3.5210630513300676,-9.879645208694729,5393
44,same_mixing_noise_A,1.0,align_recenter,1.0946336987866323,-0.16033271085564782,5393
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9293975105582695,0.1377295411808951,5393
46,same_mixing_noise_A,1.0,align_procrustes_paired,0.8053140011591775,0.3760107522256595,5393
47,same_mixing_noise_A,1.0,align_procrustes,1.1076229110355373,-0.23965167373488683,5393
48,same_mixing_noise_A,1.0,dummy,1.0,0.0,5393
0,same_mixing_noise_A,0.001,no_alignment,0.025746594130666402,0.9993913457597977,8792
1,same_mixing_noise_A,0.001,align_z_score,0.09083489975276964,0.991686474506476,8792
2,same_mixing_noise_A,0.001,align_recenter,0.018385476930294842,0.9996644218181696,8792
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.04162637916897546,0.9982985223203832,8792
4,same_mixing_noise_A,0.001,align_procrustes_paired,0.05544922913189265,0.9969293389747031,8792
5,same_mixing_noise_A,0.001,align_procrustes,0.48170576070260707,0.7680518573323116,8792
6,same_mixing_noise_A,0.001,dummy,1.0,0.0,8792
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.030238532391953152,0.9991219974582372,8792
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.09087083318288457,0.9916499330585751,8792
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.025859169156718743,0.9993222102041168,8792
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.04196031123863098,0.9982386722384989,8792
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.07007846931204376,0.9952378284717411,8792
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.49696963673112754,0.7532993182701289,8792
