,scenario,parameter,method,mae,r2,random_state
43,same_mixing_noise_A,1.0,align_z_score,5.431841776830715,-25.913438418174398,4426
44,same_mixing_noise_A,1.0,align_recenter,1.172326963499998,-0.3213472006809086,4426
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9739801833541678,0.05504463579982932,4426
46,same_mixing_noise_A,1.0,align_procrustes,1.2138276870411624,-0.399497426369837,4426
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.8173579881696138,0.31186099605005857,4426
48,same_mixing_noise_A,1.0,dummy,1.0,-0.011206670250539563,4426
0,same_mixing_noise_A,0.001,no_alignment,0.14661067198575892,0.966408282889708,5578
1,same_mixing_noise_A,0.001,align_z_score,0.29781615187568033,0.901583387821138,5578
2,same_mixing_noise_A,0.001,align_recenter,0.14716147880111322,0.9664121246609438,5578
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.014267485274770748,0.9997457542598149,5578
4,same_mixing_noise_A,0.001,align_procrustes,0.18682951086458,0.9656876043351623,5578
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.014236489603314669,0.9997498784043736,5578
6,same_mixing_noise_A,0.001,dummy,1.0,-0.006339755054395102,5578
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.14795109674742887,0.9660158851010731,5578
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.29933965234706034,0.901705816447898,5578
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.1485050262067791,0.9660164505794439,5578
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.015864726348032085,0.9996936592711484,5578
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.18673881650326543,0.9655179410025417,5578
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.01574937314040038,0.9997063766728174,5578
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-0.006339755054395102,5578
14,same_mixing_noise_A,0.01,no_alignment,0.1570506181905128,0.9633216438707168,5578
15,same_mixing_noise_A,0.01,align_z_score,0.31068984591398285,0.8985150852039935,5578
16,same_mixing_noise_A,0.01,align_recenter,0.1577015786624923,0.9633592409578051,5578
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.027323663074729873,0.999214035490076,5578
18,same_mixing_noise_A,0.01,align_procrustes,0.19344466718007122,0.9626814089494619,5578
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.027253408846953632,0.9992663647954738,5578
20,same_mixing_noise_A,0.01,dummy,1.0,-0.006339755054395102,5578
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.23503751493792827,0.9331498191920431,5578
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.3887939544252314,0.8530108388039106,5578
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.2303022847469265,0.9360911157063077,5578
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.08479315193672983,0.9926555882796804,5578
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.3071786831451682,0.9017627157139521,5578
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.08146207215071544,0.9932725987639639,5578
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-0.006339755054395102,5578
28,same_mixing_noise_A,0.1,no_alignment,0.5839128278030747,0.665333661537169,5578
29,same_mixing_noise_A,0.1,align_z_score,0.8257725305698999,0.3672347893594644,5578
30,same_mixing_noise_A,0.1,align_recenter,0.48565502633409874,0.7627528684982086,5578
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.33900526832159344,0.879972559919486,5578
32,same_mixing_noise_A,0.1,align_procrustes,1.0707234533412102,-0.16012443974023638,5578
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.3232508171620242,0.8906040980762889,5578
34,same_mixing_noise_A,0.1,dummy,1.0,-0.006339755054395102,5578
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.251717958557074,-0.42659569263760266,5578
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.3070035506673907,-4.1651098282507935,5578
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.8421228496102652,0.31617968443300204,5578
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7034397527839664,0.4903058848608477,5578
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.2978989143641944,-0.6187805039049215,5578
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6539662345388446,0.5693942940229082,5578
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-0.006339755054395102,5578
42,same_mixing_noise_A,1.0,no_alignment,1.8864546808535512,-2.07267944946345,5578
43,same_mixing_noise_A,1.0,align_z_score,6.08783072276332,-33.788993761482494,5578
44,same_mixing_noise_A,1.0,align_recenter,1.1450324038663526,-0.22523830811305978,5578
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.8915538605291875,0.1814158392131766,5578
46,same_mixing_noise_A,1.0,align_procrustes,1.215622516631017,-0.44450334167219197,5578
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.7733178415379823,0.38886546166461566,5578
48,same_mixing_noise_A,1.0,dummy,1.0,-0.006339755054395102,5578
0,same_mixing_noise_A,0.001,no_alignment,0.18032126313026628,0.96102175148639,8322
1,same_mixing_noise_A,0.001,align_z_score,0.2800822951660258,0.9174585772710038,8322
2,same_mixing_noise_A,0.001,align_recenter,0.1777415445167684,0.9616798529001618,8322
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.07103683419245035,0.9940879833302265,8322
4,same_mixing_noise_A,0.001,align_procrustes,0.3342030889673692,0.8929341348951366,8322
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.07371430527214767,0.9939794524541644,8322
6,same_mixing_noise_A,0.001,dummy,1.0,-0.0003601579212539896,8322
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.1805646275982395,0.9602031779660527,8322
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.2810545033888842,0.9174021842108295,8322
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.17789311037117278,0.9607900507655533,8322
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.07151998019306215,0.9939955698533103,8322
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.34495596252171656,0.8871442339401011,8322
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.07461931554643446,0.9939353495954395,8322
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-0.0003601579212539896,8322
14,same_mixing_noise_A,0.01,no_alignment,0.19474527732734978,0.9523079781895663,8322
15,same_mixing_noise_A,0.01,align_z_score,0.2927892606771162,0.9134033635718086,8322
16,same_mixing_noise_A,0.01,align_recenter,0.19480406258220315,0.9523446298534888,8322
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.0992703566858933,0.9900285866052746,8322
18,same_mixing_noise_A,0.01,align_procrustes,0.42400995904013833,0.8319870857861087,8322
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.10111440313765567,0.9900807301062375,8322
20,same_mixing_noise_A,0.01,dummy,1.0,-0.0003601579212539896,8322
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.3510329035420323,0.8629506076384769,8322
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.3776876690655643,0.8626066993967123,8322
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.2766270883073865,0.906055007329887,8322
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.30037205898208863,0.9066964950863745,8322
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,1.16021406464197,-0.3294186822751355,8322
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.31828483369623556,0.9027611402272325,8322
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-0.0003601579212539896,8322
28,same_mixing_noise_A,0.1,no_alignment,0.7217134562016316,0.48928994905766476,8322
29,same_mixing_noise_A,0.1,align_z_score,0.8624145788428143,0.3274219808907801,8322
30,same_mixing_noise_A,0.1,align_recenter,0.4347199663209934,0.7928036056261116,8322
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.5478677107718973,0.7055487538586791,8322
32,same_mixing_noise_A,0.1,align_procrustes,1.1142220381190817,-0.34615558198635776,8322
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.5381678096545109,0.7299482466187247,8322
34,same_mixing_noise_A,0.1,dummy,1.0,-0.0003601579212539896,8322
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.043614912352327,-0.02213813127264186,8322
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.489062992803155,-4.4315944595887515,8322
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.7083624989400438,0.4999937870405513,8322
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7943415381155382,0.3845817960730108,8322
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.1362817495579065,-0.32203669829402704,8322
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.7166730240625645,0.5145157432715796,8322
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-0.0003601579212539896,8322
42,same_mixing_noise_A,1.0,no_alignment,1.3094344930632653,-0.5856918085640503,8322
43,same_mixing_noise_A,1.0,align_z_score,5.077678067699354,-22.866224671501453,8322
44,same_mixing_noise_A,1.0,align_recenter,0.9954632191216798,0.08384777198058935,8322
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9968907550614151,0.04921332279298363,8322
46,same_mixing_noise_A,1.0,align_procrustes,1.2012380743111084,-0.36407368855772493,8322
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.8284236916856074,0.33702705093727525,8322
48,same_mixing_noise_A,1.0,dummy,1.0,-0.0003601579212539896,8322
0,same_mixing_noise_A,0.001,no_alignment,0.1951432915405102,0.9586402395930104,1685
1,same_mixing_noise_A,0.001,align_z_score,0.3078865484263199,0.8941289435639531,1685
2,same_mixing_noise_A,0.001,align_recenter,0.19407727297470476,0.9590611808497889,1685
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.040233867278743944,0.998496982823529,1685
4,same_mixing_noise_A,0.001,align_procrustes,0.3759200273101726,0.8743744445323003,1685
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.0394132923579904,0.9984776679049994,1685
6,same_mixing_noise_A,0.001,dummy,1.0,-2.6545620066098508e-05,1685
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.1965255380441855,0.9577558341574396,1685
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.3079754950033136,0.8941694732056663,1685
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.19545383746374426,0.9581718107128306,1685
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.041595472841697345,0.9984650359802257,1685
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.3632090267545063,0.881011322755361,1685
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.04160518271946448,0.9983801659528736,1685
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-2.6545620066098508e-05,1685
14,same_mixing_noise_A,0.01,no_alignment,0.21283174730705462,0.9471037848307822,1685
15,same_mixing_noise_A,0.01,align_z_score,0.32098475338284904,0.8892807505310607,1685
16,same_mixing_noise_A,0.01,align_recenter,0.2121015391559419,0.9474265019604484,1685
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.06523909412156045,0.9960387873924723,1685
18,same_mixing_noise_A,0.01,align_procrustes,0.5001292728493655,0.7781121027420167,1685
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.06590820068207318,0.9959714808728161,1685
20,same_mixing_noise_A,0.01,dummy,1.0,-2.6545620066098508e-05,1685
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.3651671029058596,0.8450692259654035,1685
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.4252691527740446,0.8236728005930197,1685
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.306724043989422,0.8855614754289026,1685
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.2568435802708775,0.9315022961945676,1685
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.7977090213594142,0.39251699362769876,1685
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.2749671977295185,0.9223461046113156,1685
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-2.6545620066098508e-05,1685
28,same_mixing_noise_A,0.1,no_alignment,0.7494588164829517,0.45721279406636894,1685
29,same_mixing_noise_A,0.1,align_z_score,0.9690754593714301,0.12344618027734344,1685
30,same_mixing_noise_A,0.1,align_recenter,0.4546837165861513,0.7545973962515048,1685
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.5269596813606385,0.7200469166296611,1685
32,same_mixing_noise_A,0.1,align_procrustes,1.2039646279390641,-0.38379795870891087,1685
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.5348591861277673,0.7150233378417787,1685
34,same_mixing_noise_A,0.1,dummy,1.0,-2.6545620066098508e-05,1685
35,same_mixing_noise_A,0.31622776601683794,no_alignment,0.9612718123421532,0.1065790711685154,1685
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.769632797977609,-6.0549523430852235,1685
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.7173550562373027,0.45654616985315233,1685
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.7528383435753275,0.42971145325539983,1685
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.2094245750091757,-0.49822680467734015,1685
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6938783403929297,0.5128982996895528,1685
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-2.6545620066098508e-05,1685
42,same_mixing_noise_A,1.0,no_alignment,1.0345613260041093,-0.05479422701587411,1685
43,same_mixing_noise_A,1.0,align_z_score,5.704751840176959,-28.065860679356323,1685
44,same_mixing_noise_A,1.0,align_recenter,1.0037630786532499,0.037003092097422696,1685
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9708131746184376,0.055046369079305824,1685
46,same_mixing_noise_A,1.0,align_procrustes,1.101863828152862,-0.17973034238512886,1685
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.8124173349961827,0.36138008873912486,1685
48,same_mixing_noise_A,1.0,dummy,1.0,-2.6545620066098508e-05,1685
0,same_mixing_noise_A,0.001,no_alignment,0.14099797334704522,0.971528094071696,769
1,same_mixing_noise_A,0.001,align_z_score,0.2777627094463316,0.9135754623730674,769
2,same_mixing_noise_A,0.001,align_recenter,0.14087863335500775,0.9715777454600375,769
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.00853710849733967,0.9999260924283301,769
4,same_mixing_noise_A,0.001,align_procrustes,0.20765643028268072,0.9546759448554042,769
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.008081560564529834,0.9999301423745605,769
6,same_mixing_noise_A,0.001,dummy,1.0,-0.00025071020775868647,769
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.14122882684504334,0.9713302014909733,769
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.2797679241763135,0.9133943396338207,769
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.14124235765916393,0.9713783952546627,769
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.010296676659082297,0.9998962663921014,769
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.21168912437516155,0.9531700588715925,769
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.009879740847218812,0.9998989278383466,769
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-0.00025071020775868647,769
14,same_mixing_noise_A,0.01,no_alignment,0.1448934387603305,0.970020489793678,769
15,same_mixing_noise_A,0.01,align_z_score,0.2936292674070315,0.9080786918169526,769
16,same_mixing_noise_A,0.01,align_recenter,0.14522435495730632,0.9700727411107942,769
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.021111848835051055,0.999575323469478,769
18,same_mixing_noise_A,0.01,align_procrustes,0.23531019038476916,0.9449307123781125,769
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.021322598348065772,0.9995686637778041,769
20,same_mixing_noise_A,0.01,dummy,1.0,-0.00025071020775868647,769
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.17960490575608123,0.9549740099246063,769
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.3961902608810085,0.8438150358356988,769
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.1772574091309359,0.9561378801370466,769
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.07358051823360888,0.9946941579121996,769
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.3556024872780099,0.8748015394382777,769
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.07459072457773154,0.9945397248626499,769
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-0.00025071020775868647,769
28,same_mixing_noise_A,0.1,no_alignment,0.4132669016205136,0.8071861666145502,769
29,same_mixing_noise_A,0.1,align_z_score,0.9222999336698956,0.17233282865446975,769
30,same_mixing_noise_A,0.1,align_recenter,0.3534346124573588,0.8524483662646773,769
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.3320545742773588,0.8852942590149832,769
32,same_mixing_noise_A,0.1,align_procrustes,1.2954995799070892,-0.5700536269276737,769
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.3373261450283731,0.8798693141297127,769
34,same_mixing_noise_A,0.1,dummy,1.0,-0.00025071020775868647,769
35,same_mixing_noise_A,0.31622776601683794,no_alignment,0.8499851270608513,0.262987516558035,769
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.652607395745942,-5.860461228282194,769
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.6909458340938842,0.504139863510624,769
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.719176010088934,0.4618659887452734,769
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.2398088809718222,-0.45795227195939536,769
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6794424629189288,0.5301638043812886,769
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-0.00025071020775868647,769
42,same_mixing_noise_A,1.0,no_alignment,1.5913636627516703,-1.2255604158928453,769
43,same_mixing_noise_A,1.0,align_z_score,5.825188857509148,-31.34827375372258,769
44,same_mixing_noise_A,1.0,align_recenter,1.067314868444754,-0.10753485746684621,769
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9531684703721011,0.09686715631288645,769
46,same_mixing_noise_A,1.0,align_procrustes,1.2254716922231041,-0.4167299736808303,769
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.806726252253776,0.368963223003677,769
48,same_mixing_noise_A,1.0,dummy,1.0,-0.00025071020775868647,769
0,same_mixing_noise_A,0.001,no_alignment,0.10354514626816627,0.9863172026159882,6949
1,same_mixing_noise_A,0.001,align_z_score,0.30720812559094096,0.8911613209802548,6949
2,same_mixing_noise_A,0.001,align_recenter,0.10346379762925574,0.9863105758285079,6949
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.06538312075559764,0.9946330069426035,6949
4,same_mixing_noise_A,0.001,align_procrustes,0.17026653429674335,0.970295089965704,6949
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.06325539444727876,0.994970620548406,6949
6,same_mixing_noise_A,0.001,dummy,1.0,-0.0014469193069142072,6949
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.10483651615212414,0.9860902181674676,6949
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.3096484125487177,0.8899334104587864,6949
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.10471388515853931,0.9860892591649075,6949
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.0671609753050562,0.9942450816317583,6949
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.17475569208978345,0.9687855974732246,6949
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.06465159629966753,0.9948439309463653,6949
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-0.0014469193069142072,6949
14,same_mixing_noise_A,0.01,no_alignment,0.11440204192867909,0.9840251608165036,6949
15,same_mixing_noise_A,0.01,align_z_score,0.3245569811621764,0.8815713419974637,6949
16,same_mixing_noise_A,0.01,align_recenter,0.11430142793091003,0.9840424340879983,6949
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.08153863895897248,0.9916614080699875,6949
18,same_mixing_noise_A,0.01,align_procrustes,0.19769758096199322,0.958849978385758,6949
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.07331260888059744,0.9937790178187453,6949
20,same_mixing_noise_A,0.01,dummy,1.0,-0.0014469193069142072,6949
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.19134186383327884,0.9558184636746168,6949
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.4164742739710083,0.8104674400865519,6949
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.1867909851683249,0.95770273527093,6949
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.1695719144547758,0.9685389286784702,6949
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,0.36541567295697813,0.8594236930376589,6949
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.13712172400230144,0.9811908993508253,6949
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-0.0014469193069142072,6949
28,same_mixing_noise_A,0.1,no_alignment,0.5458134862664011,0.6979181689241316,6949
29,same_mixing_noise_A,0.1,align_z_score,0.900866076792174,0.14719500497510274,6949
30,same_mixing_noise_A,0.1,align_recenter,0.4581132729063588,0.7790669671473517,6949
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.48176026251994725,0.7604367700469363,6949
32,same_mixing_noise_A,0.1,align_procrustes,1.2633837567486952,-0.7762553185306564,6949
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.4518543630457565,0.792657785301687,6949
34,same_mixing_noise_A,0.1,dummy,1.0,-0.0014469193069142072,6949
35,same_mixing_noise_A,0.31622776601683794,no_alignment,1.2575699801066789,-0.4517059305781599,6949
36,same_mixing_noise_A,0.31622776601683794,align_z_score,2.6252078333223565,-5.772059361529415,6949
37,same_mixing_noise_A,0.31622776601683794,align_recenter,0.8255147946863851,0.32867463125284757,6949
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.8072865948074922,0.3305638435699314,6949
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.1273489229324065,-0.16763632907902015,6949
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.7412101757654251,0.4495629526224889,6949
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-0.0014469193069142072,6949
42,same_mixing_noise_A,1.0,no_alignment,2.2398217037168147,-3.0096279439022,6949
43,same_mixing_noise_A,1.0,align_z_score,6.877506246442893,-42.945453878179414,6949
44,same_mixing_noise_A,1.0,align_recenter,1.0198830443419908,-0.0354422128148264,6949
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.986510144564636,-0.013080060833606355,6949
46,same_mixing_noise_A,1.0,align_procrustes,1.1359910777426883,-0.36537894863271214,6949
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.8553405501287185,0.2795343089951593,6949
48,same_mixing_noise_A,1.0,dummy,1.0,-0.0014469193069142072,6949
0,same_mixing_noise_A,0.001,no_alignment,0.14468582851742434,0.9766596417695609,2433
1,same_mixing_noise_A,0.001,align_z_score,0.4565609660328529,0.7947123798031334,2433
2,same_mixing_noise_A,0.001,align_recenter,0.15509413292071964,0.9740499218371486,2433
3,same_mixing_noise_A,0.001,align_recenter_rescale,0.04224115933060837,0.9982471003893957,2433
4,same_mixing_noise_A,0.001,align_procrustes,0.5016668886597081,0.7426758276102561,2433
5,same_mixing_noise_A,0.001,align_procrustes_paired,0.040296613280841505,0.998449516653217,2433
6,same_mixing_noise_A,0.001,dummy,1.0,-0.01839670668797755,2433
7,same_mixing_noise_A,0.0031622776601683794,no_alignment,0.14673627799210456,0.9759644791919485,2433
8,same_mixing_noise_A,0.0031622776601683794,align_z_score,0.4606321253089423,0.7932333795009125,2433
9,same_mixing_noise_A,0.0031622776601683794,align_recenter,0.1541063968605522,0.9739764579510117,2433
10,same_mixing_noise_A,0.0031622776601683794,align_recenter_rescale,0.0416433030704923,0.9983192452441012,2433
11,same_mixing_noise_A,0.0031622776601683794,align_procrustes,0.5121733924149094,0.7350112436878917,2433
12,same_mixing_noise_A,0.0031622776601683794,align_procrustes_paired,0.039277159908538244,0.9984441812800308,2433
13,same_mixing_noise_A,0.0031622776601683794,dummy,1.0,-0.01839670668797755,2433
14,same_mixing_noise_A,0.01,no_alignment,0.1721864406177166,0.965307038400993,2433
15,same_mixing_noise_A,0.01,align_z_score,0.4794958637213488,0.7822752307611102,2433
16,same_mixing_noise_A,0.01,align_recenter,0.17139736886063375,0.9656804175548606,2433
17,same_mixing_noise_A,0.01,align_recenter_rescale,0.0721482706221591,0.9949214834985621,2433
18,same_mixing_noise_A,0.01,align_procrustes,0.628405574683353,0.6237804606978254,2433
19,same_mixing_noise_A,0.01,align_procrustes_paired,0.07067196899839864,0.9948254515936215,2433
20,same_mixing_noise_A,0.01,dummy,1.0,-0.01839670668797755,2433
21,same_mixing_noise_A,0.03162277660168379,no_alignment,0.39924511619902747,0.8137846812581753,2433
22,same_mixing_noise_A,0.03162277660168379,align_z_score,0.5952562319316291,0.6838807642242917,2433
23,same_mixing_noise_A,0.03162277660168379,align_recenter,0.40245706262604236,0.841802744274208,2433
24,same_mixing_noise_A,0.03162277660168379,align_recenter_rescale,0.28422538970280714,0.9148161645720285,2433
25,same_mixing_noise_A,0.03162277660168379,align_procrustes,1.215767699094117,-0.4799093687409939,2433
26,same_mixing_noise_A,0.03162277660168379,align_procrustes_paired,0.2903632328671915,0.908799760094965,2433
27,same_mixing_noise_A,0.03162277660168379,dummy,1.0,-0.01839670668797755,2433
28,same_mixing_noise_A,0.1,no_alignment,1.7932928050356893,-1.445700057801636,2433
29,same_mixing_noise_A,0.1,align_z_score,1.2163464122089553,-0.31197691495033997,2433
30,same_mixing_noise_A,0.1,align_recenter,0.94769952119913,0.30088977106131376,2433
31,same_mixing_noise_A,0.1,align_recenter_rescale,0.4922196517590863,0.7390262820532574,2433
32,same_mixing_noise_A,0.1,align_procrustes,1.099678286395124,-0.20416594410585764,2433
33,same_mixing_noise_A,0.1,align_procrustes_paired,0.49501969411027286,0.7489765117342073,2433
34,same_mixing_noise_A,0.1,dummy,1.0,-0.01839670668797755,2433
35,same_mixing_noise_A,0.31622776601683794,no_alignment,6.032338408119773,-21.55788827137919,2433
36,same_mixing_noise_A,0.31622776601683794,align_z_score,3.8953509712560956,-12.881052703329313,2433
37,same_mixing_noise_A,0.31622776601683794,align_recenter,2.160959922934981,-2.1827226891417855,2433
38,same_mixing_noise_A,0.31622776601683794,align_recenter_rescale,0.6980615112006852,0.47468094475452105,2433
39,same_mixing_noise_A,0.31622776601683794,align_procrustes,1.1182728110373898,-0.20005827462364412,2433
40,same_mixing_noise_A,0.31622776601683794,align_procrustes_paired,0.6572093137513334,0.5487326790766496,2433
41,same_mixing_noise_A,0.31622776601683794,dummy,1.0,-0.01839670668797755,2433
42,same_mixing_noise_A,1.0,no_alignment,12.296091723890447,-89.2812012589165,2433
43,same_mixing_noise_A,1.0,align_z_score,14.421781628436921,-156.06059829985867,2433
44,same_mixing_noise_A,1.0,align_recenter,3.52319242382386,-7.114997680465642,2433
45,same_mixing_noise_A,1.0,align_recenter_rescale,0.9070457190968814,0.13019060372035252,2433
46,same_mixing_noise_A,1.0,align_procrustes,1.0368867125515024,-0.09015416684076016,2433
47,same_mixing_noise_A,1.0,align_procrustes_paired,0.7792870381180604,0.3633988047777046,2433
48,same_mixing_noise_A,1.0,dummy,1.0,-0.01839670668797755,2433
