,method,mae,r2,random_state
7,dummy,20.422535211267604,-0.06812423944086898,55591
8,align_procrustes,18.309040575793492,-0.06433499938617504,55591
9,dummy,20.422535211267604,-0.06812423944086898,55591
0,no_alignment,13.64898799284421,0.3813514157320679,89812
1,dummy,20.422535211267604,-0.08730511228388882,89812
2,align_z_score,15.412628812549226,0.2532987358671175,89812
3,dummy,20.422535211267604,-0.08730511228388882,89812
4,align_recenter,15.21711165388491,0.2763200883905983,89812
5,dummy,20.422535211267604,-0.08730511228388882,89812
6,align_recenter_rescale,13.50367867259494,0.3953648766469743,89812
7,dummy,20.422535211267604,-0.08730511228388882,89812
8,align_procrustes,17.28946754999923,0.03389039692471618,89812
9,dummy,20.422535211267604,-0.08730511228388882,89812
0,no_alignment,14.780782495426838,0.28179649087610636,23247
1,dummy,20.422535211267604,-0.07728878531836192,23247
2,align_z_score,13.372053410343078,0.3838311082699748,23247
3,dummy,20.422535211267604,-0.07728878531836192,23247
4,align_recenter,15.194187162139123,0.26109662850443327,23247
5,dummy,20.422535211267604,-0.07728878531836192,23247
6,align_recenter_rescale,12.283213510286743,0.4552148512830261,23247
7,dummy,20.422535211267604,-0.07728878531836192,23247
8,align_procrustes,18.03892121783969,-0.010285333140717556,23247
9,dummy,20.422535211267604,-0.07728878531836192,23247
0,no_alignment,13.310982964309868,0.39791685780609765,24300
1,dummy,20.422535211267604,-0.0804721146699976,24300
2,align_z_score,12.56433593567172,0.4348699504180483,24300
3,dummy,20.422535211267604,-0.0804721146699976,24300
4,align_recenter,14.177984315265823,0.36272801978890234,24300
5,dummy,20.422535211267604,-0.0804721146699976,24300
6,align_recenter_rescale,12.013403336040275,0.4825347868022126,24300
7,dummy,20.422535211267604,-0.0804721146699976,24300
8,align_procrustes,17.757809327257544,7.538720855282399e-05,24300
9,dummy,20.422535211267604,-0.0804721146699976,24300
0,no_alignment,14.435984262394115,0.30867573461578257,74065
1,dummy,20.422535211267604,-0.0817104424345867,74065
2,align_z_score,14.179341058646969,0.36830330849743775,74065
3,dummy,20.422535211267604,-0.0817104424345867,74065
4,align_recenter,14.373921117903267,0.34439800368665363,74065
5,dummy,20.422535211267604,-0.0817104424345867,74065
6,align_recenter_rescale,13.196341221160194,0.41202927969147196,74065
7,dummy,20.422535211267604,-0.0817104424345867,74065
8,align_procrustes,17.4996246943077,0.014426798556769094,74065
9,dummy,20.422535211267604,-0.0817104424345867,74065
0,no_alignment,15.591610288834866,0.1753426418692744,82798
1,dummy,20.422535211267604,-0.05908645192045592,82798
2,align_z_score,13.575807353962688,0.38879724597127785,82798
3,dummy,20.422535211267604,-0.05908645192045592,82798
4,align_recenter,15.371351064206998,0.27627794409749284,82798
5,dummy,20.422535211267604,-0.05908645192045592,82798
6,align_recenter_rescale,12.278278223621589,0.49211480443363376,82798
7,dummy,20.422535211267604,-0.05908645192045592,82798
8,align_procrustes,15.718343977108637,0.1460214528830579,82798
9,dummy,20.422535211267604,-0.05908645192045592,82798
0,no_alignment,15.875188842815497,0.16870778982268309,9268
1,dummy,20.422535211267604,-0.07067826978579173,9268
2,align_z_score,15.7297721354726,0.21624867111008705,9268
3,dummy,20.422535211267604,-0.07067826978579173,9268
4,align_recenter,13.649017938866889,0.346949804661972,9268
5,dummy,20.422535211267604,-0.07067826978579173,9268
6,align_recenter_rescale,11.742633125402353,0.5296412458223846,9268
7,dummy,20.422535211267604,-0.07067826978579173,9268
8,align_procrustes,18.771388746369915,-0.03716819854862807,9268
9,dummy,20.422535211267604,-0.07067826978579173,9268
0,no_alignment,13.528823651748493,0.38805126328091255,86807
1,dummy,20.079812206572768,-0.06292448762433533,86807
2,align_z_score,13.472668777905035,0.4097877794879291,86807
3,dummy,20.079812206572768,-0.06292448762433533,86807
4,align_recenter,14.840003305158184,0.31631460652023846,86807
5,dummy,20.079812206572768,-0.06292448762433533,86807
6,align_recenter_rescale,13.209727368642344,0.37832553885753906,86807
7,dummy,20.079812206572768,-0.06292448762433533,86807
8,align_procrustes,18.457365713746835,-0.10163753710400147,86807
9,dummy,20.079812206572768,-0.06292448762433533,86807
0,no_alignment,16.171154601893686,0.1288815049762383,12185
1,dummy,20.422535211267604,-0.06834770451604744,12185
2,align_z_score,15.43746148859881,0.24784447212273752,12185
3,dummy,20.422535211267604,-0.06834770451604744,12185
4,align_recenter,14.665481739032447,0.3230422991462578,12185
5,dummy,20.422535211267604,-0.06834770451604744,12185
6,align_recenter_rescale,12.71253882896031,0.4410044569035865,12185
7,dummy,20.422535211267604,-0.06834770451604744,12185
8,align_procrustes,18.121922804014353,-0.02539378494624356,12185
9,dummy,20.422535211267604,-0.06834770451604744,12185
0,no_alignment,16.693986303374086,0.05661477329353659,63704
1,dummy,20.422535211267604,-0.06883313412582237,63704
2,align_z_score,15.101560298026861,0.2614895435788346,63704
3,dummy,20.422535211267604,-0.06883313412582237,63704
4,align_recenter,14.412096792929704,0.2993614957010864,63704
5,dummy,20.422535211267604,-0.06883313412582237,63704
6,align_recenter_rescale,11.84815576564803,0.4947464545380531,63704
7,dummy,20.422535211267604,-0.06883313412582237,63704
8,align_procrustes,17.87891955177595,-0.04817303580731025,63704
9,dummy,20.422535211267604,-0.06883313412582237,63704
0,no_alignment,14.39596426174723,0.3200790390757874,86779
1,dummy,20.422535211267604,-0.08525303834323261,86779
2,align_z_score,14.217307201482143,0.33104530605616866,86779
3,dummy,20.422535211267604,-0.08525303834323261,86779
4,align_recenter,15.26384858287008,0.26162162078668794,86779
5,dummy,20.422535211267604,-0.08525303834323261,86779
6,align_recenter_rescale,13.077861438418307,0.42482340480344893,86779
7,dummy,20.422535211267604,-0.08525303834323261,86779
8,align_procrustes,17.362139740829495,0.0417891996830585,86779
9,dummy,20.422535211267604,-0.08525303834323261,86779
0,no_alignment,17.931154450615175,-0.03609897131254369,39099
1,dummy,20.76525821596244,-0.08594131755402601,39099
2,align_z_score,14.056279744536724,0.37162258316137575,39099
3,dummy,20.76525821596244,-0.08594131755402601,39099
4,align_recenter,15.539335036328406,0.2605389842937651,39099
5,dummy,20.76525821596244,-0.08594131755402601,39099
6,align_recenter_rescale,13.31926984932618,0.37737369479929916,39099
7,dummy,20.76525821596244,-0.08594131755402601,39099
8,align_procrustes,17.98566315446358,-0.03430314624371733,39099
9,dummy,20.76525821596244,-0.08594131755402601,39099
